Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUG00000000266	5.10751	0	15.3966	0	0	5.46135	0.747112	0	1.73697	0	5.96472
ENSELUG00000000267	11.612681	39.55912	6.351839204	12.98504	9.4141380197931	10.87295	6.291166	1.70371	4.51732	6.146896	22.088
ENSELUG00000000268	0	0.592528	0.0974987	0.686558	0.253706	0	0	0	0.169436	0	11.1249
ENSELUG00000000269	0	0.606631	0.467832	0	2.90367	0	0.360619	0	1.18866	0	4.61658
ENSELUG00000000270	10.86911142406	28.30021	16.85809	25.103319183	16.43552	17.801444	16.4378103	6.6996100523343	1.19656	20.08469	20.5524
ENSELUG00000000271	21.2576	52.8856	11.5301	43.1815	127.628	30.0882	61.9417	1.45225	1.35321	120.962	33.9332
ENSELUG00000000272	24.26668	21.41235	15.34601	56.1615	19.33408	29.0482	40.7136	6.75752	3.349237	60.8106	72.0583
ENSELUG00000000273	18.95911	25.2694	61.5291	22.00287	29.36292	18.26873	48.0711	23.0754	9.65174	165.9583	25.84265
ENSELUG00000000274	17.0633	90.004	2.32797	0.10439	0	0.0825871	0	0.0479621	0	0.0257836	0.401431
ENSELUG00000000275	0	2.46208	0.245203	0	0	0	0.054471	0.0753288	0	0	4.78275
ENSELUG00000000276	0	0.33534	0.073638	0	0	18.7404	0	0	0	0	0
ENSELUG00000000277	0.425653	0.335059	0.0909256	0	0	49.987	0	0	0	0	0.0955933
ENSELUG00000000278	8.57063	16.42288	14.112080893694	3.66145	8.05738	11.5032864399	2.572302	0.2828121	0.693048	50.5759	36.6215
ENSELUG00000000279	98.5031	155.86027	4.10325	125.5709	161.8001	111.9531	82.62701	65.9191	19.9987	49.8719	67.5367
ENSELUG00000000280	9.7989	8.56726	2.2209014	8.75238	8.988516	8.067163	9.04557	0.651442423	0.6132640283755	13.38245	6.200213
ENSELUG00000000281	5.68416	21.5478	6.37129	9.8162	11.09541	8.15958	11.64409	3.236219	0.793349	44.398	29.85823
ENSELUG00000000282	4.17521	16.7922	14.5597	3.78671	5.50274	23.2746	1.81996	1.28786	0.140944	26.4293	49.1194
ENSELUG00000000283	41.6794	85.8315	31.5164	14.5854	13.3791	13.6097	9.3576	4.22815	0.115131	1.33895	41.9218
ENSELUG00000000284	11.736768	2.37196	3.133929	19.466825	37.804152	10.351639	3.8957	0.132864	0.471224	9.029556	8.233082
ENSELUG00000000285	2.27666	28.1773	2.18821	0.124818	0	0.603209	0.126418	0	0	0	0.695484
ENSELUG00000000286	19.2359	15.7479	8.42666	41.6406	11.2637	53.2983	2.90793	16.3448	14.6363	1.92041	23.4132
ENSELUG00000000287	0.816653	0.630316	1.061792394	0.90256	1.989721	0.48706400199084	1.583306	4.28225	0.1503	6.89816	2.58784
ENSELUG00000000288	4.69824	6.38485	1.289445	2.76637	12.852630530479	0.115712	4.10436	0.072083	0.0356674	13.6968751886	9.70125273293
ENSELUG00000000289	20.9612	56.9472	28.8103	27.3531	40.0896	20.5348	26.9672	9.80827	9.16439	112.69	22.9342
ENSELUG00000000290	6.3304	12.76155	4.250605	0.718881	11.28305	0.367308	0.283422	0.0522096	0.0748136	0.290884	0.895642163399
ENSELUG00000000291	0.373516	2.50262	0.282734	0	0	0.15266	0	0	0	0	1.23636
ENSELUG00000000292	3305.49	0	31.3359	0	0	0.0876862	0	0	0.106931	0	0.0708186
ENSELUG00000000293	1.85089	1.05268	0.988287	16.2505	2.83583	16.8424	4.47711	1.21199	0.0582868	0.128045	47.5966
ENSELUG00000000294	0.346949	1.91222	1.5868	0	0.0471684	0	0.0639376	0	0	0.287147	0.350594
ENSELUG00000000295	0.990302	0.232908	0	0.406497	1.19911	1.53065	79.0105	0.0938221	0	0	0.189247
ENSELUG00000000296	0.548371	0.25734	0.168733	0	0.218606	0	0	0	0.455134	691.551	0
ENSELUG00000000297	0.548411	0.802471	0.622499	0.523078	0.716682	0.454609	0.617849	0.0931617	0.043901	83.6708	2.14669
ENSELUG00000000298	3.49999	13.3308	44.84	2.9759	3.11607	2.13916	4.84674	1.18194	0.0729822	4.47341	51.5949
ENSELUG00000000299	0	0.163092	0.215041	0	0	0	0	0	0	0.144067	5.01027
ENSELUG00000000300	50.0859	120.874	12.3336	37.8615	84.0458	729.818	8.21412	111.552	68.7445	0.686174	17.8703
ENSELUG00000000301	2.89878	2.23039	10.6082	31.398	0.743905	15.3627	2.19695	0.399055	0.567759	15.6415	17.3365
ENSELUG00000000302	1.28401	7.86269	1.19606	0.100946	0.297166	0	0	0	0	0	0.1398
ENSELUG00000000303	0.802736	0.0944906	0.0622748	33.5237	1.64353	0.531629	1.72254	0.152558	0.21686	0	1.98991
ENSELUG00000000304	9.26528	24.8769	6.26009	16.2761	25.4182	14.778	10.2585	3.48319	0.569981	0.324212	12.7037
ENSELUG00000000305	2.40283	0.7712	25.2628	55.2713	36.8476	25.961	1.2765	16.3692	0	9.40424	49.544
ENSELUG00000000306	5.21414	9.96444	1.13462	0.137852	0.0337086	0.0730531	0	0	0.044993	0.0685827	2.26061
ENSELUG00000000307	9.723897	25.7086231	17.752042	9.609029	12.286444	8.31408	12.891671	3.902761	2.26886	8.785531	6.2247
ENSELUG00000000308	0.244694	0.460425	2.12306	44.164064	0.0987783	0	0	0	0	0	0.561062
ENSELUG00000000309	1.52936	1.9831	3.21813	0.218559	1.04069	0.242255	0.368387	0.0150652	0.534172	0.226978	13.6895
ENSELUG00000000310	0	0.318213967	2.64097	0	0	0	0	0	0	0	0.339253
ENSELUG00000000311	17.5381	42.9889	21.1157	34.089	41.4465	30.6716	62.4657	40.4463	3.23337	33.0413	45.4148
ENSELUG00000000312	11.5441	11.1501	7.7857	22.3595	25.6228	16.9468	13.9456	7.82882	2.15201	11.904	32.7413
ENSELUG00000000313	6.53716	66.6341	12.2522	3.46554	0.151365	0.504127	0.445835	0.12023	0.0411812	0.255281	1.04546
ENSELUG00000000315	0	0.372366	0.486039	0	0.315198	0	0.448317	0	0	0	0
ENSELUG00000000316	25.26943	42.28293	14.458494	31.71732	21.37929	12.6043	36.06471	9.422443	5.632927	69.711	39.918488
ENSELUG00000000317	7.180769	10.47907	0.173963	2.12193	0.56826253	0.61857	0.1662814	4.667581	0.189505	0	2.693687
ENSELUG00000000318	0.580567	2.78003	0.5086053	2.384179	0.371095	0.867539	0.984844	0.108041	0	0	5.07443
ENSELUG00000000319	37.1176	83.39634	107.094176	50.8507	49.248959	34.18974	68.296789	23.3911	26.5706	148.55017	92.7764
ENSELUG00000000320	9.29924	16.7722	15.4025	12.7503	13.7657	7.42106	8.51206	3.85293	1.9355	1.50728	15.1724
ENSELUG00000000321	11.8957	10.3743318	35.647	32.057643	13.52877	25.9126	23.0543149	9.705765	5.7952163	26.90547	20.6611503
ENSELUG00000000322	4.15133	8.21489	10.2641	0.319197	0.281284	0.508983	0.510751	0	0.37549	0.0957098	3.06664
ENSELUG00000000324	33.2569	10.3064	10.159963	0.407864	0.614332	2.17183328	0	0	0.0443719	0.202884	2.64933
ENSELUG00000000325	4.47355	6.91606	2.95486	5.64605	3.46261	3.847076	6.057283	1.544494	0.814268	0.63761	5.367738
ENSELUG00000000326	2.91585	1.672836	3.689109	79.149303	1.22853	19.49369	0.230558	0.956026	2.26195	14.48063	9.608787
ENSELUG00000000327	12.3686	11.92228	20.65245	18.66614	22.63992	15.57518	19.95433	5.42442	8.517038	77.32248	37.97957
ENSELUG00000000328	30.7782	30.0326	65.9016	52.4096	46.6229	40.485	62.5684	135.05	21.4631	44.9464	48.235
ENSELUG00000000329	0.0915119	0.734531	0.199663	0.761522	0.709113	0	0.152008	0.140172	0	0.30365	1.66759
ENSELUG00000000330	24.7784	130.167	75.4364	21.4471	25.2104	21.5752	32.9919	3.20061	0.594481	4.96966	61.4136
ENSELUG00000000331	10.0632	21.0843	12.3722	9.62202	11.0971	13.4736	22.4119	12.2689	0.240599	15.1881	18.8919
ENSELUG00000000332	0.170811	0.0403208	0.478931	0	0	0	0	0	0.0928448	3.96372	3.36993
ENSELUG00000000333	2.78267	15.785	10.2251	0	0.706529	1.34818	0.239312	1610.27	0	0	0
ENSELUG00000000334	63.0007	278.355	30.5605	12.0059	89.2426	15.2759	16.1787	1.53192	5.25184	58.9121	117.594
ENSELUG00000000335	6.8068	14.3706	4.82226	8.42936	8.94237	4.31734	6.52664	4.01401	2.2775	12.1043	10.699
ENSELUG00000000336	8.13389	8.80564	15.3279	25.702	9.32431	18.2819	28.1428	10.2822	1.37537	54.2718	14.4433
ENSELUG00000000337	16.47944	25.70684	19.99809	28.25354	24.86622	18.78564	19.24884	9.01388	4.87796	8.24797	14.066305
ENSELUG00000000338	58.8241	111.802	59.2505	69.0594	60.6091	64.9017	55.2714	27.6107	40.9206	111.419	82.8672
ENSELUG00000000339	14.4659	26.0178	36.4796	18.635	16.1212	20.7595	31.1708	16.8056	7.09966	78.9959	21.0195
ENSELUG00000000340	3.308613	5.938695	10.3406056	2.84441	0.783119	0.969273	3.83696	10.4015	1.83429	0.351481	3.4067
ENSELUG00000000341	7.74877	27.527	24.604	4.2002	9.68964	15.40240964408	5.94101	7.69159	2.763631	1.50952	5.93133
ENSELUG00000000342	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000343	0.963619	0.177123	5.57673	41.4888	0.109317	10.7303	0.0591872	0.102784	0.174885	9.30248	3.56971
ENSELUG00000000344	1.48364	3.95718	1.2951	1.14944	2.19655	1.41437	1.13383	0.0996723	0.204245	0.686485	3.57793
ENSELUG00000000345	13.0918	9.08777	14.0171	32.9111	12.2087	11.204	22.8255	16.2244	4.79749	16.9794	12.7293
ENSELUG00000000346	62.8717	10.9692	46.239	308.165	29.9388	24.9268	19.0594	1.46691	6.13697	15.8032	11.028
ENSELUG00000000347	9.99751	16.36821	23.97315	23.45646	12.63606	13.07028	23.41545	8.287682	1.907011	10.2259	15.016912
ENSELUG00000000348	8.69792	24.49	9.3918	13.728807921	7.27301	11.6873	15.5225	1.07887	1.94224	16.5386	13.54980007417
ENSELUG00000000349	6.02033	56.32901	1.424875	2.261025	0.734383	0.968762	2.120407	1.08542	0.0917845	26.24078	11.105323
ENSELUG00000000350	18.330144669	58.323389149783	39.917463	20.729686	28.350708	9.225268	43.7539320101072	7.317664	0.373256	8.98903	24.490244302
ENSELUG00000000351	7.1074	14.8613	23.9617	16.7836	10.9712	12.0361	14.1508	4.94679	0.97725	50.4391	40.1832
ENSELUG00000000352	2.25532	0.20291300163557	2.48783	0.274205	0.029184100395356	159.2873	0.945831	10.64622	0	1.37099	1.12233
ENSELUG00000000354	10.4462	24.0683	22.5041	16.7323	29.1974	13.3793	16.7937	8.41788	5.89889	86.4715	29.3309
ENSELUG00000000355	2.16714	4.0288	1.68096	5.85678	2.2303	2.73704	4.6646	1.24531	0.520971	4.29364	12.8653
ENSELUG00000000356	0	0.114346	0.0377131	0	0	0	0	0	0	13.3832	0.736926
ENSELUG00000000357	16.37328	14.56856	1.902387	1.433364	0.0463752	34.6378	0.0631492	0	0.402356	0	2.50108
ENSELUG00000000358	22.6831	42.691369	23.9012	71.0636	13.8533	32.4203	35.2874	4.3567	0.586054	41.0496	18.1507
ENSELUG00000000359	2.23617	58.8584	5.10405	2.13587	0.112631	4.69161	0	1.58572	0.150432	0	11.7689
ENSELUG00000000360	7.98285	5.34626	3.90569	3.56982	17.35674	16.55952	1.492216	2.100715	0.212553	0.1705318	3.26066
ENSELUG00000000361	169.234	129.255	107.682	133.945	96.5495	132.66	101.051	32.948	149.835	124.968	215.039
ENSELUG00000000362	4.78872	2.15686	0.84698	13.263	5.88686	6.72516	18.5559	0.416182	0.295424	2.97997	13.1446
ENSELUG00000000363	1.51811	0	0	0.775336	0	0	1.25568	0	0	0	2.87909
ENSELUG00000000364	33.21463	34.898699	85.97822	41.477931	34.924612	34.302362	59.13168	20.467446	21.7167	269.43489	49.45877
ENSELUG00000000365	10.4453	37.2821	15.831	36.9013	15.4181	28.2636	14.8341	8.89749	0.862708	18.6565	49.3406
ENSELUG00000000366	43.5567	22.0555	37.3566	89.7396	89.348	220.426	75.5044	5.46254	1.20698	10.0509	33.6993
ENSELUG00000000367	0	0	3.0515	0.409797	0.19878	1.36518	0.435109	0.28681	0	0.651305	1.88396
ENSELUG00000000368	1.55865	0	0	2.07866	0.621151	0	2.1679	0	0	0	2.26058
ENSELUG00000000369	1.50359	1.85166	3.59619	34.1615	0.037192	1.7291	0.0503643	0.524906	0.0744536	0	1.51855
ENSELUG00000000370	0	1.37673	0.0717294	0.4262	0	0.135441	0	0	0	0	1.6877
ENSELUG00000000371	3.431113	10.4377053	8.400519	3.424534	2.818319	4.043078	3.28212572734457	1.051543	0.374153	8.573925	9.341256323
ENSELUG00000000372	55.001423	102.98511	109.18314	67.71868	70.81401	80.7167	72.26427	25.89179	19.908224	100.39303	114.59934
ENSELUG00000000373	14.521	8.62254	10.3222	25.7437	17.3458	6.53034	17.7045	2.05376	4.04406	35.9028	25.1365
ENSELUG00000000374	0.139092	0.591223	0.130069	1.54629	0.283462	0.429682	2.69222	0.159984	0.113501	0.172776	2.00393
ENSELUG00000000375	1.97544	17.94860658724	2.3602066044	0.0412347	0.162800000882189	0.0300544	0.0203937	0.0067789702927978	0	17.45275	13.527944628
ENSELUG00000000376	1.585228	2.133195	0.9449975	5.758142	1.889965	55.38857	4.482305	6.521821	0.3548712	0.319812	3.163728
ENSELUG00000000377	1.42494	0.559296	6.30399	1.45628	0.789715	1.26011	0.447435	0.0678226	0.0228079	0.0692307	0.253614
ENSELUG00000000378	27.26408	55.40414	9.88632	44.13683	42.375	42.8384	31.00455	16.50516	5.66583	11.41080430789	58.64742
ENSELUG00000000379	10.9357	13.6921	16.5493	11.3959	13.607	8.50651	13.845	5.05146	7.40657	86.2414	38.0784
ENSELUG00000000380	4.20259	0.604738	0.0886503	9.91241	7.55844	10.411	19.9716	3.73204	0.0386524	2.94238	3.62381
ENSELUG00000000381	16.57502	37.7996	8.194814	5.470806	29.32213	5.19372	4.5322	0.3433910823532	0.29286457555	0.67432906697	13.2785
ENSELUG00000000382	1.853491	35.95727	3.9151937	0.1694	0.04189152	0.134009	0.51293300143421	0	0	0.512478	6.318937018
ENSELUG00000000383	7.396828	69.06719	9.205282	2.67846	5.440429	5.131765	16.852729	1.4491961	0.1964526	0.93042	3.64411
ENSELUG00000000384	2.248214	1.760385	2.664918	7.28535	1.45734	11.48084	8.39087	0.2518071	0.0362455	0.436474	1.91735
ENSELUG00000000385	5.62615	18.5961	10.1454	8.46592	7.50278	5.72578	5.3446	2.32514	0.363976	1.69909	10.3435
ENSELUG00000000386	0.123438	0.174674	0.230436	0.341439	0.270095	0.108971	0.205066	0.141471	0.33481	0.819947	20.9502
ENSELUG00000000388	0	0	13.8711	0	0	0	0	0	0.19421	0	0
ENSELUG00000000389	14.2183	37.4484	13.5966	25.1209	11.0981	8.25059	5.01327	3.75921	0.457107	18.3446	33.8117
ENSELUG00000000390	0	5.9098	0.151136	0.322932	0	0.0856795	0	0.185731	0.0527272	0.0804891	0.294764
ENSELUG00000000391	3.55677	6.49703	3.68605	0.501013	0.25736	0.944381	1.24291	0.211947	0.0257572	0.402946	7.48836
ENSELUG00000000392	322.067	0	64.3373	0.712991	85.3662	0.094673	0.059366	0.041016	8.90898	0	0.651681
ENSELUG00000000393	8.42328	17.46595	17.03363	6.31581	3.85915	18.79817	17.29462	1.1755689	1.1579194	352.819855	72.89048
ENSELUG00000000394	7.47651	22.8086	5.01182	6.89612	5.38581	5.82892	18.6714	3.27416	0.0339068	3.30089	16.6716
ENSELUG00000000395	24.13774	31.34378	75.4291	44.8948	41.3061	58.6157	55.5734	28.71019	4.61931	6.83802	26.67715
ENSELUG00000000396	8.96091	10.6356	11.9812	18.2473	12.2228	12.2109	14.7415	4.47002	6.83539	19.3117	22.7974
ENSELUG00000000397	3.47957	1.85559	3.81132	7.11937	0.187416	0.819503	1.41703	2.02397	4.38008	0	1.77192
ENSELUG00000000398	3.38842	15.93529	3.459351	0.9569783	3.116553	1.30920076	1.0984229	0.0473708	2.61485	27.6031	14.14424
ENSELUG00000000399	5.283015	7.94189	27.488256	8.50166	11.3392	8.22166	3.66337	3.06312	3.337	1.202625	16.0416
ENSELUG00000000400	10.66913	0.69102	8.95282	778.479	0.2759744	0.402139	0.1264185	0.0863898	0.3685483	1.33395	0.173871
ENSELUG00000000401	10.6253	17.3238	16.3931	13.0885	8.63933	17.0107	16.9853	7.62328	6.72038	15.6788	23.1634
ENSELUG00000000402	44.173099	12.593337	5.82849	178.39555	76.35668	106.9791	247.10498	28.88751	1.759358	3.951162	24.42526
ENSELUG00000000403	6.77511	8.319028	7.86401	107.5426	11.12491	60.4051	3.71607	36.1699	3.652049	43.837371	10.3101
ENSELUG00000000404	0.172473	0.568823	0.160717	0.475022	0.629111	6.39695	0.765098	12.2178	0	0	2.10244
ENSELUG00000000405	1.48166	0.768329	0.276364	0.572526	0.120251	1.17731	0.246298	0.395575	0.0802721	917.906	2.48037
ENSELUG00000000406	22.9254	232.9605	5.2032731	236.4154	4.87307	13.484464	12.89424	1.034881	5.236919	9.429674	0.3055041
ENSELUG00000000407	3.97864	1.01857	0.223301	18.046	3.19272	11.8285	48.7935	0	0	0.303685	3.05768
ENSELUG00000000408	25.8391	24.5903	33.9261	22.5617	30.0786	35.1891	37.6665	20.2841	17.7577	59.8115	61.1698
ENSELUG00000000409	5.64645	9.08866	4.91125	9.16365	9.43583	6.57018	8.2275	2.5765	3.27741	32.9078	9.34927
ENSELUG00000000410	1.985074	34.86765	12.48863	0.2006220238989	0.1873829	0.468584	0.0978566	0.2938287	0.0655304	0.0843207	3.233934
ENSELUG00000000411	23.40196	63.44108	11.86675	16.9718	32.75931	32.94553	18.2067	20.03869	11.27382	6.72328	63.89098
ENSELUG00000000412	7.15855	18.6288	8.14244	8.76397	13.1483	6.40676	8.63882	7.19022	1.9981	7.91578	12.3805
ENSELUG00000000413	0	0	0.43694	3.63682	0	1.55667	3.38307	2.52817	0	0	0
ENSELUG00000000414	0.597255	10.016	1.58298	0	0	0	0	0	0	0.0988709	0.543222
ENSELUG00000000415	22.0254	45.7241	37.9582	49.3981	53.341	31.0351	20.7185	17.8795	5.95228	51.2076	31.4112
ENSELUG00000000416	3.4409	2.72016	0.579885	20.19272	7.17043	6.57363	20.59364	0.481586	0.222867	0.387288	6.20891
ENSELUG00000000417	182.388	41.6005	48.2615	1.47475	0	0.427973	0	0	0	0.202351	0.161736
ENSELUG00000000418	5.05285	10.852594	3.727105	28.505271	54.098996	16.9262	2.75262	77.373182	0.407235	2.195712	6.93442
ENSELUG00000000419	1.93803	2.91608	3.3445	1.38872	0.968874	1.18678	1.04911	0.349472	0.0646507	1.01385	2.45598
ENSELUG00000000420	0.0551262	0.281182	1.6783	0	1.06161	0	0.0171871	6.56477	0	0.0264412	0.242611
ENSELUG00000000421	12.1215	221.568	6.69107	0	0.0725761	0.314692	0.345198	0	0	0.0738802	1.21757
ENSELUG00000000422	10.403617	23.592972	4.49765310774183	0.0950043	0.0357461	0.154577	0.286877	0	0	0.822811	6.11877
ENSELUG00000000423	4.59219	9.77686	7.18541	10.0266	10.2712	7.80896	10.2781	4.01606	1.28856	42.0399	17.8192
ENSELUG00000000424	5.54727	14.5687	18.8608	26.759	0.44371	81.598	0.180387	0.250467	0.296093	1.80013	2.86625
ENSELUG00000000425	63.4004	1.79397	4.943485	4.347133	35.042	23.67227	2.24442	0.42381923	2.848832	4.263327	4.074714
ENSELUG00000000426	4.37366	12.9898	3.51308	0.0341188	0.0124934	0.107965	0.101386	0	0.0166725	0.101117	2.38189
ENSELUG00000000427	3.93755	4.29286	6.85906	2.484387	2.044023	1.462606	2.567432	8.76068	0.2787674	0.13318	3.281936
ENSELUG00000000428	0.504485	5.45723	2.5786	0.965984	0	0.22279	0.560597	0	0	4.00456	10.9928
ENSELUG00000000429	21.470677	30.98018	12.996241	35.54434	31.563474	22.093069	22.06427	9.885511	3.8004347	23.0748	40.16215
ENSELUG00000000430	542.867415548	77.5951	36.9276	207.647	86.982255	328.275	59.3444	108.789	375.001	155.594000024527	166.109
ENSELUG00000000431	3.44465	35.0013	10.6099	15.5435	10.256	17.7822	12.682	0.109516	0.0514039	29.7006	10.629203
ENSELUG00000000432	4.512523	5.0779999	8.3477096	4.2122824	5.3265174	4.473108	4.8981369	3.2556364	0.2931471	10.3394181	11.90013
ENSELUG00000000433	43.399698	6.707058	23.736209	15.321861	30.19669	178.5783	122.21981	93.95135	7.1768848	11.4986799	92.66917
ENSELUG00000000434	4.82924	7.88227	7.50015	11.7805	8.03786	5.48227	8.60631	10.0484	1.49316	1.14845	4.99252
ENSELUG00000000435	2.34902	1.2957	0.0778007	7.23117	1.32366	9.69219	41.8909	0.402169	0.0271486	0.453686	0.264497
ENSELUG00000000436	36.0969	23.6636	66.5879	93.2837	47.5216	88.9144	185.431	65.4141	5.43525	148.964	43.6236
ENSELUG00000000437	2.38151	5.47852	1.36304	1.84022	1.36565	0.686011	4.17227	1.07842	0	0.649159	2.57402
ENSELUG00000000438	21.3406	14.7952	8.59457	57.7705	37.408	43.9795	130.92	13.0261	1.79541	23.5369	32.3924
ENSELUG00000000439	28.46055	37.710449	51.517007	1.82800814	3.356438	0.58948962	3.4064827	0.312855398	0.80718872	1.531195	3.82710475
ENSELUG00000000440	3.136074	1.12954	30.494309	7.806615	1.34749	2.521179	11.074438	0.67421	0.114798	121.09084	9.02108
ENSELUG00000000441	2.04955	0.827257	0.342059	5.02044	0.851131	6.42577	1.63659	0.551039	0	0	1.69423
ENSELUG00000000442	6.15377	17.3769	18.6684	14.0175	20.5819	16.703	17.8924	4.66902	2.16018	24.7636	28.4447
ENSELUG00000000443	12.4701	7.80045	6.12571	26.2548	37.0998	3.83192	9.90679	0.697716	0.219938	190.759	4.55174
ENSELUG00000000444	1.54022	1.01601	1.37976	11.8734	1.73509	3.13314	10.1765	0.906739	0.0853576	23.4036	8.72225
ENSELUG00000000445	1.82978	2.30374	0.784934	3.58773	2.53062	6.25372	6.26133	3.38508	0.539542	0.504787	4.1977
ENSELUG00000000446	0	0	0	0	0	0	0	0	0	0	0.142485
ENSELUG00000000447	0.20946	0.741328	1.573854	0.580336	0.109325	231.1228	0.0579684	19.74946	0	0.0868792	1.511231
ENSELUG00000000448	4.24703	4.65973	8.61921	13.6546	6.09199	7.97004	5.74571	7.45286	0.788516	12.8994	7.25111
ENSELUG00000000449	102.0699	417.613	2.277047	0.532051	0.158769	1.077983	0.429697	0.0135819	0.67417	7.86828	59.8167
ENSELUG00000000450	0.826374	0.694791	0.192293	0.567337	0.835685	1.12525	0.458595	0.156994	0	0.688973	4.56754
ENSELUG00000000451	203.72664	260.4253	287.522	348.6661	555.1401	165.4352	186.0778	106.7688	215.592	201.656	201.8372
ENSELUG00000000452	90.1911	108.033	51.5344	190.533	203.212	71.6847	30.1876	26.7276	38.7954	9.46349	66.2423
ENSELUG00000000453	0	0.108643	0.429456	4.93527	0.652916	70.3492	1.53855	0.700728	0	0.578185	0.529048
ENSELUG00000000454	30.4267	50.3842	31.5909	29.7889	49.3745	25.6246	67.3691	10.1068	2.90715	24.2733	17.8554
ENSELUG00000000455	29.7962	41.3221	106.909	34.1392	51.9671	70.688	172.455	11.2591	1.60168	19.7031	721.017
ENSELUG00000000456	0	0	0	0	0	0	0	0	0	0	0.716172
ENSELUG00000000457	9.6894	4.34261	2.86645	6.43896	4.51204	6.26651	2.24552	5.66711	0.478795	0	5.39564
ENSELUG00000000458	4.71642	20.4824	17.1515	1.79176	1.4248	1.12207	2.05081	2.3987085	0.3784	1.01433	3.61125
ENSELUG00000000459	6.609729	29.21178	12.87807	17.3949	9.378945	18.95714	10.289589	4.650812	0.616869	20.1119	33.21819
ENSELUG00000000460	5.5925	3.54771	2.69493	9.11709	7.43635	6.71041	5.55975	2.54317	1.2348	6.30111	7.95751
ENSELUG00000000461	7.29248	10.68993	8.467195	8.87166	12.517476	9.301465	7.535318	3.162951	2.92753	6.60611	25.4359
ENSELUG00000000462	2.78607	8.51974	6.06644	3.99017	3.28264	3.1786	5.59247	1.14354	0.801567	31.5685	11.2967
ENSELUG00000000463	10513.7	5579.39	14932.8	11345.8	9055.08	7493.55	13184.3	6988.45	8205.27	3856.7	19310.7
ENSELUG00000000464	49.6754	41.4426	10.3762	60.0307	262.007	411.706	23.3274	11.5221	4.61102	44.6457	87.0539
ENSELUG00000000465	2.5305343314	37.040578	7.37371800016107	0.328046	0.0738939	0.1785546	0.6511955	0	0	1.040365	3.874066
ENSELUG00000000466	6.52348	3.1831	1.72409	15.489	11.3329	9.71872	17.8788	2.58834	0.451458	2.37895	11.6045
ENSELUG00000000467	18.852	26.6027	24.2952	64.3607	23.2	34.6627	20.7011	12.4896	10.6797	85.2806	45.4598
ENSELUG00000000468	0.0377268	1.17686	4.56779	0	0.107831	0	0.020847	0	0	0.0935792	0.0857005
ENSELUG00000000469	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000000470	101.984	204.558	6.50591	29.2283	0.326859	1.89446	3.49814	3.21551	3.90602	8.4226	0.110193
ENSELUG00000000471	1.46414	1.52991	0.488399	0	0.127628	0.646224	1.6208	0.680052	0	0.17351	0.397124
ENSELUG00000000472	5.31362	28.548	13.4941	22.373	5.85681	5.54403	2.44621	0.361771	0.241417	14.0198	26.1829
ENSELUG00000000473	10.7321	12.1643	12.1622	36.3641	16.18219	17.31936	14.64606	1.032829	0.320311	6.56299	8.52702
ENSELUG00000000474	2.54285	6.77922	7.42468	6.44795	3.54415	4.46972	8.3437	3.66796	0.463029	20.49075	5.39719
