transcript	TPM.bones	TPM.brain	TPM.embryo	TPM.lung	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUT00000038188.1	20.1822	2.63917	0	16.4628	7.17792	23.0887	795.202	0.524619	0	0	3.41604
ENSELUT00000038189.1	72.3543	63.2363	67.8032	58.2176	127.057	52.0036	48.1732	62.7498	72.2807	48.2389	111.325
ENSELUT00000038190.1	1.08297	7.5328	0.200705	0	0	0.115623	0	0	0	0.0722361	0.632984
ENSELUT00000038191.1	2.00276	0.676685	0.362446	7.85506	2.14204	3.86271	8.31193	1.00594	0	0	4.64923
ENSELUT00000038192.1	0.125202	1.00682	0.288188	0.011472	0.211089	0	0	0	0	1.04921	2.24216
ENSELUT00000038193.1	48.439	7.57137	12.7701	9.80869	27.3231	14.7022	7.6198	2.96024	28.1025	42.4997	38.7812
ENSELUT00000038194.1	0	0.303891	0.238805	0.536704	0.531834	0	0.71727	0	0	0	0.546274
ENSELUT00000038195.1	0.7471	1.49685	0.169995	0.121311	0.42434	27.7819	0	15.232	0	0.131664	3.17488
ENSELUT00000038196.1	5.91328	5.82711	4.38117	2.64474	6.20542	93.3484	2.58947	0.705575	2.22532	2.12657	10.567
ENSELUT00000038197.1	6.56003	9.27706	0	11.7934	15.5961	50.8589	0.033728	46.3904	0	0	0
ENSELUT00000038198.1	1.52877	1.86192	0.793523	2.06053	2.51578	1.53391	3.94354	2.83451	0	0.28599	4.43005
ENSELUT00000038199.1	14.5858	15.6438	66.2761	25.7588	21.4198	34.4688	34.684	7.10336	5.86875	46.8385	76.9382
ENSELUT00000038200.1	3.18325	3.32213	0.414867	3.36369	1.99756	2.70696	11.6518	1.27178	1.11367	0	2.14369
ENSELUT00000038201.1	0.259362	1.3488	0.228596	0.580686	0.438394	0	2.29181	0.190162	0	0.419349	1.6097
ENSELUT00000038202.1	35.3231	101.41	48.3599	34.101	59.9454	22.7958	35.2076	17.0793	25.9698	145.827	50.3611
ENSELUT00000038203.1	7.46555	2.98048	1.54971	8.73663	7.2967	6.56363	19.519	2.53482	0.243146	0.228481	22.0185
ENSELUT00000038204.1	0.163214	0.0934557	0.141201	0	0	0	0	0	0	0	0.0878938
ENSELUT00000038205.1	9.43302	42.3453	194.662	9.57754	4.89767	3.50682	1.92652	1.38702	0.179155	359.39	7.5615
ENSELUT00000038206.1	2.22675	18.9653	1.63109	0	0	0	0.088156	0	0	0	0
ENSELUT00000038207.1	2.62739e-07	1.12394e-05	2.74256e-10	4.98766e-09	1.42632e-09	0.000927997	1.13461e-07	1.03943e-08	0.711826	0	2.01341e-05
ENSELUT00000038208.1	1.15808	0.119289	6.75022	233.38	0.0911569	0	0.125249	0	0.121734	0.653082	0
ENSELUT00000038209.1	3.17029	5.79973	3.38716	5.52742	3.88553	6.35353	2.43883	3.99639	1.96581	14.2572	11.5268
ENSELUT00000038210.1	0.165727	2.96145	1.75749	0.521177	0.112557	0.89334	0.181149	0.0483872	0.00849499	0.371965	6.52149
ENSELUT00000038211.1	11.6847	14.3984	11.6653	3.13547	8.5433	6.34049	3.73545	7.09365	0.040669	11.1545	7.11173
ENSELUT00000038212.1	8.47113	3.71462	0	17.9558	11.0605	20.4941	36.3381	3.61843	0	0.845302	53.9206
ENSELUT00000038213.1	0	1.15168	1.00157	0.434509	0	0	0.462286	0	0	0	9.81345
ENSELUT00000038214.1	7.03547	4.03595	1.88592	1.75224	0.762047	3.62215	6.9236	0.127704	11.2495	0	1.36255
ENSELUT00000038215.1	0	0	0	0.565919	0	0	0	0	0	0	0.793466
ENSELUT00000038216.1	55.7792	43.4063	21.3009	55.4921	31.3703	56.9332	51.3679	21.4238	0	50.247	22.1652
ENSELUT00000038217.1	0.192533	2.47511	0.63683	0.0214627	0.0157222	0.067966	0.0212783	0	0	2.67447	0.408216
ENSELUT00000038218.1	2.47157	10.3047	3.90901	3.95668	2.18224	6.37594	3.14316	2.92642	2.04494	9.14848	8.81509
ENSELUT00000038219.1	0	0	0.0930438	0	0	0	0	0	0	0.476323	0.166246
ENSELUT00000038220.1	15.9126	52.7917	19.934	28.9651	23.4366	25.8944	36.3094	24.5132	3.48935	35.7818	42.6733
ENSELUT00000038221.1	30.7447	16.3613	25.5345	25.4737	18.7106	24.7535	22.0941	7.50085	10.6003	35.728	26.4955
ENSELUT00000038222.1	0	0	0.441865	0	0	0	0	0	0	0	2.28294
ENSELUT00000038223.1	0.630271	0	1.59701	19.7449	0.215427	23.2055	0.350293	4.74593	0.0569224	8.71522	7.18883
ENSELUT00000038224.1	7.6122	2.98744	12.4144	16.5801	14.7022	11.1341	11.9914	6.87492	0.38466	35.3404	17.902
ENSELUT00000038225.1	6.53819	2.6022	0.422321	23.0099	15.6388	22.3976	5.8005	0.472452	0.0946581	2.02365	4.40034
ENSELUT00000038226.1	24.8812	45.7564	27.0806	30.4295	25.9081	24.9874	25.5396	15.3194	11.8858	107.239	72.772
ENSELUT00000038227.1	10.4864	0.117435	0.618807	0	0.201523	0	0	0	0.134574	0.417189	0.381741
ENSELUT00000038228.1	0.756681	7.40458	1.14033	0.501895	0.14005	0.369843	0.129331	0.201484	0.0772872	0.562872	0.322408
ENSELUT00000038229.1	0	0.091511	0	0	0	0	0.107804	0	0	0	0.296356
ENSELUT00000038230.1	0.39964	3.37481	0.246522	0.648488	0	0	0	0	0	0	0.923257
ENSELUT00000038231.1	28.5899	30.3356	36.139	20.0606	31.6044	21.619	30.4282	25.1295	17.9172	107.944	87.8957
ENSELUT00000038232.1	16.7193	57.1336	10.6702	23.0201	4.52455	9.42354	19.215	0.629007	0.188822	8.33929	33.7169
ENSELUT00000038233.1	0.635518	0.823883	1.1267	12.1555	0.168092	13.8315	0.677903	2.08867	0.0502067	9.45861	5.96542
ENSELUT00000038234.1	101.984	204.558	6.50591	29.2283	0.326859	1.89446	3.49814	3.21551	3.90602	8.4226	0.110193
ENSELUT00000038235.1	3.41275	12.3192	2.63642	0.909286	0	0	17.6883	0	0	16.0214	5.4429
ENSELUT00000038236.1	0.0578931	0	0.0877841	0.032213	0	0	0.0960197	0	0	0.0958289	0.294229
ENSELUT00000038237.1	14.8674	25.0066	9.22619	21.3302	14.6861	34.1094	18.8385	16.3211	1.61872	24.5395	24.7254
ENSELUT00000038238.1	5.31832	5.21758	42.6745	19.0608	1.53862	8.61656	4.04314	0.280353	0.844328	3.86214	21.5911
ENSELUT00000038239.1	0.518472	0.328721	0.00943743	0.772487	0	1.59035	0.181725	0.372726	0	0	0
ENSELUT00000038240.1	3.90233	3.11249	0.361122	0.219382	5.98301	3.12485	0.653279	2.08724	0.417843	0	6.9076
ENSELUT00000038241.1	0.77035	2.5016	0.224241	0.486633	0.533013	0	0.719836	0.476591	0	0	3.37854
ENSELUT00000038242.1	4.87265	12.5596	6.9265	12.857	15.3325	13.4163	9.2445	7.03443	6.06263	28.5476	18.0472
ENSELUT00000038243.1	10.0876	11.1058	12.0059	9.64244	18.6121	11.4908	7.90638	5.82838	10.9155	27.0187	17.7468
ENSELUT00000038244.1	2.66757	4.93831	5.61962	3.3109	3.16246	3.96241	3.28941	1.50463	1.78682	10.5862	4.90397
ENSELUT00000038245.1	7.71313	9.84479	9.29221	32.0166	9.90928	14.5543	10.2808	0.584426	0.320311	4.81309	6.22426
ENSELUT00000038246.1	2.61666	0.515763	3.98574	1.34151	1.78449	370.813	12.0379	1.04989	0	0.135867	0.576926
ENSELUT00000038247.1	8.44201	41.9475	30.1917	0.190225	0.0975288	1.80643	0.0942486	0	0	0.0564041	0.154969
ENSELUT00000038248.1	0.162958	1.0934	1.33295	0	0	0	0	0	0	0	0
ENSELUT00000038249.1	0	0.151022	0.0681047	0	0	0	0	0	0	0	0.436668
ENSELUT00000038250.1	0.701109	12.4606	0.538055	0	0.136206	0.000645866	0	0	0	0	0
ENSELUT00000038251.1	44.5594	84.7458	40.1619	32.9843	52.8013	59.3348	32.6694	16.6607	18.7699	72.716	89.6973
ENSELUT00000038252.1	0	0.681615	0.54428	1.89595	0.449466	1.17375	2.44379	0.0813532	0.100069	0.178607	1.7876
ENSELUT00000038253.1	1.13876	0.163192	3.79056	1.371	0	1.00952	3.43221	0.000233386	0.118514	0	1.10724
ENSELUT00000038254.1	0.822274	1.03466	23.3228	3.44371	5.3115	0.595351	8.31269	0.603721	0.28129	2.84675	0.292819
ENSELUT00000038255.1	4.55368	10.1364	5.79473	9.63903	7.19461	7.45739	3.43968	4.38692	1.71099	16.0666	11.4344
ENSELUT00000038256.1	38.5698	27.4514	89.8016	46.7975	33.8943	20.094	46.7949	15.8107	44.6187	127.363	49.849
ENSELUT00000038257.1	4.1482	8.9453	0.327991	3.48874	7.72454	10.9598	2.57959	5.45016	2.1802	18.2961	10.3475
ENSELUT00000038258.1	13.2474	43.4929	34.2084	8.74771	18.1305	7.2668	13.1778	1.86648	0.139503	16.0229	49.1846
ENSELUT00000038260.1	7.07205	2.93915	5.23736	21.1621	12.3041	48.3123	59.4101	3.36509	0.254264	31.1117	25.557
ENSELUT00000038261.1	6.26211	47.1242	7.00682	0.276803	3.24853	0.488126	0.570474	0.0556196	0.022534	0.136538	10.1071
ENSELUT00000038262.1	4.74595	6.88151	15.2244	0.470861	1.67991	0	0	0	3.00787	15.2481	10.4165
ENSELUT00000038263.1	16.4618	4.66417	18.5785	4.03329	8.186	20.202	3.81226	0.562735	0.425704	0.640811	5.74061
ENSELUT00000038264.1	0.183552	0.507694	0.00584033	0	0	0	0.142965	0	0	0	0
ENSELUT00000038265.1	0.753303	1.35861	3.5089	0	0	1.01472	0	0.0200599	0	0.310698	0.499525
ENSELUT00000038266.1	0.202001	0.370836	0.155632	0.332933	0	31.8758	0.873125	0.229252	0	4.03139	6.1729
ENSELUT00000038267.1	4.08303	4.02307	29.3202	3.92697	64.6352	1.5959	4.03099	0.17904	0.254	0.965526	1.2378
ENSELUT00000038268.1	8.36371	13.0665	24.1481	233.415	1.66327	3.39827	2.64119	0.156475	0.824633	0.767988	44.6514
ENSELUT00000038269.1	0.203649	0.183949	0.0343092	0	0	0	0	0.153171	0	0	0.0552883
ENSELUT00000038270.1	0	3.08195	10.7962	2.55612	0.7551	0.425287	0	3.55966	0	21.9535	8.83535
ENSELUT00000038271.1	18.9538	81.3099	2.90259	7.92112	2.36675	1.00052	2.52021	0.0479266	1.92956	1.99866	0.615643
ENSELUT00000038272.1	2.40382	3.26374	6.95813	67.5365	2.12417	1.33492	0.766222	0.176895	0.125676	6.37151	6.221
ENSELUT00000038273.1	4.91896	5.54666	7.10498	8.14772	5.92049	12.2519	6.06526	2.48481	2.41319	15.8455	16.3441
ENSELUT00000038274.1	33.3683	0.807544	2640.38	1540.73	0.276346	1.82436	0.575006	1.16665	1.66105	33.2647	3.17689
ENSELUT00000038275.1	17.5262	24.5549	17.0903	20.479	22.3946	23.439	16.9897	9.22049	15.3498	97.9328	40.8862
ENSELUT00000038276.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000038277.1	0	0	5.67813	2.05369	0	0	0	0	0	5.64696	8.372
ENSELUT00000038278.1	0	0	0.286063	0	0	0	0	0	0	0	0
ENSELUT00000038279.1	5.80935	0.716892	5.60036	0.0264228	0	0	0	0	0	0	0.389036
ENSELUT00000038280.1	10.9439	3.0012	3.07256	10.5561	17.7824	15.395	137.47	27.614	0.779391	1.63526	10.815
ENSELUT00000038281.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000038282.1	5.10367	2.41652	6.58134	4.2775	6.16045	13.7584	0.685877	5.6569	7.17621	2.77238	51.9066
ENSELUT00000038283.1	5.42645	6.70186	2.53144	1.38025	1.60738	1.63643	2.1267	0.329499	0.483941	12.5692	13.4505
ENSELUT00000038284.1	1.09549	1.43428	1.27556	0.702776	1.6772	1.10446	1.53313	2.39407	0.120798	0.449393	1.48547
ENSELUT00000038285.1	0	0	0	0	0	0.354599	0	0.135218	0	0	0.913092
ENSELUT00000038286.1	5.54314	10.672	6.74678	16.9104	7.19958	10.2568	12.3046	35.0349	1.93008	39.3199	21.8557
ENSELUT00000038287.1	1.30987	0.345546	0.494096	3.85735	1.06137	0.604193	0	0.839721	0.0858457	0.327198	4.14563
ENSELUT00000038288.1	4.12565	1.91651	0.289772	2.94474	4.05618	1.644	6.93104	0.852976	0.196332	9.422	4.35397
ENSELUT00000038289.1	20.4889	76.7452	16.0545	1.18359	1.13358	3.42819	0.478859	0	0.232885	0	2.79846
ENSELUT00000038290.1	4.11809e-05	0	0.674952	0.472114	0.510083	0	0	0	0	0.415553	0
ENSELUT00000038291.1	2.36913	0.410329	0.397365	0	2.92309	0	0.274407	0	0.372727	0.66204	1.28871
ENSELUT00000038292.1	14.1556	20.4202	13.218	60.3187	60.3814	8.8621	12.5925	8.97578	1.06195	21.5461	56.3533
ENSELUT00000038293.1	13.1892	20.6003	10.9833	33.8576	14.4756	51.2037	33.5345	11.7309	1.4928	9.81271	20.9819
ENSELUT00000038294.1	1.17314e-06	5.79305	2.10838	3.12612	2.40996	7.58456	2.02681	1.90207	0.175305	0	2.14372
ENSELUT00000038295.1	1.77534e-05	3.45112	1.32888	0.00515921	0.474353	6.32753e-07	0.000159193	2.18295	1.6744	0	11.5046
ENSELUT00000038296.1	0.131703	3.13838	0.552167	0.464259	0	0	0	0.0236596	0	0	0
ENSELUT00000038297.1	49.3881	21.9766	4.09102	5.65196	50.1392	23.0637	7.94853	8.10234	53.638	5.20661	17.5581
ENSELUT00000038298.1	5.30976	1.77473	1.41744	7.90669	4.67346	6.28232	4.79871	2.49645	9.10394	16.5828	9.15243
ENSELUT00000038299.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000038300.1	0.831565	1.15868	0.519653	0.203849	0	0	0.068012	0.0469227	0.666288	11.2641	7.09478
ENSELUT00000038301.1	0.0990361	0.655135	0.772294	0.0275733	0.161645	0.0437027	0	0.0190106	0	27.1605	2.70107
ENSELUT00000038302.1	4.00197	1.29957	2.51267	1.6719	3.88903	4.01391	0.671824	1.50172	0	2.76452	0
ENSELUT00000038303.1	3.00375	1.2625	0.505715	1.37709	1.73173	0	0.480543	0	1.9363	0.681904	2.90765
ENSELUT00000038304.1	12.9843	14.7304	12.2665	16.1277	9.3517	11.1994	13.6134	8.68276	7.94141e-09	11.3244	8.75483
ENSELUT00000038305.1	0.867882	3.48084	0.498131	1.82742	0.777754	0.370596	1.42291	0.301379	0.0457901	0.231366	3.2844
ENSELUT00000038306.1	5.84798	19.5806	29.6922	1.16901	0.254738	0.30066	0.439437	0.0435733	0.12363	0.563853	2.10836
ENSELUT00000038307.1	13.0688	11.1961	12.2936	31.0393	16.2104	13.0285	14.306	6.77843	1.41911	17.5446	8.87935
ENSELUT00000038308.1	1.59552	1.01649	0.0167508	1.0996	2.88276	1.32143	3.15403	0.729705	0.21471	0.088937	5.95871
ENSELUT00000038309.1	0.507315	0.655361	1.11769	15.1547	3.0143	2.35606	0	0.464296	0.202404	0.235437	9.86032
ENSELUT00000038310.1	2.65402	4.23124	1.24549	0	0	0	0	0	0	12.2482	10.7314
ENSELUT00000038311.1	3.10626	2.91806	2.76541	5.36591	3.69421	4.00972	4.63796	2.48143	0.76924	8.16159	2.00459
ENSELUT00000038312.1	0.758061	1.64622	0.44983	0.749864	0.38633	1.05378	1.70695	0.119064	0.170839	0	0.463213
ENSELUT00000038313.1	0	0.32655	0	0	1.74113e-09	1.18082	0	0	0	0	0.432445
ENSELUT00000038314.1	3.58646	5.6957	7.70019	5.37504	5.32903	6.77862	5.95869	3.25718	1.69145	8.61062	7.06143
ENSELUT00000038315.1	42.6682	10.052	19.3511	95.4382	32.995	62.5385	112.318	21.3843	30.9396	95.7383	17.4201
ENSELUT00000038316.1	0	0.518922	0.136768	0.120967	0.178266	6.47537	0.36726	0	0	0.367959	7.0794
ENSELUT00000038317.1	2.35275	7.51313	3.28055	0.000445608	0	2.26122	0	0	0	0	1.03305
ENSELUT00000038318.1	4.79828	11.0417	8.82165	7.54247	7.23832	8.9389	9.10739	1.90805	2.62905	38.2581	42.6457
ENSELUT00000038319.1	22.1308	41.3276	1.68569	12.7968	16.9078	7.78819	5.4309	0.927514	1.23866	14.7922	22.0937
ENSELUT00000038320.1	11.5067	25.5149	20.1962	22.0484	17.5661	15.6752	17.7661	10.5238	2.74488	82.1348	24.9355
ENSELUT00000038321.1	5.51631	5.3975	3.09491	34.6774	15.7391	9.03421	2.07225	5.16226	0.221371	0.77726	26.9161
ENSELUT00000038322.1	4.03418	8.91229	16.515	16.7665	1.76092	12.8032	20.4741	5.74485	0	40.0495	38.4182
ENSELUT00000038323.1	0.445271	0.104753	0.162123	0.573807	0.409832	0.6843	0.545413	0.0901474	0.118251	0	0.476792
ENSELUT00000038324.1	33.0969	68.4553	15.0052	32.3323	47.8334	36.643	23.5358	10.1358	26.7423	1.98182	78.4954
ENSELUT00000038325.1	0	0.19212	0	0	0	0	0	0	0	0	0.315519
ENSELUT00000038326.1	80.147	20.6666	19.1605	141.088	69.104	174.281	177.777	325.117	14.8546	38.3526	71.8354
ENSELUT00000038327.1	13.4687	22.6204	27.0781	28.5436	20.0646	18.8138	34.0701	8.77502	3.83941	62.127	28.987
ENSELUT00000038328.1	0.0458328	1.21369	0.0574978	0.511223	0.0374115	0	0.0507255	0.0529632	0	0.0379103	0.139395
ENSELUT00000038329.1	0	0.663123	0.0334088	0	0.337348	6.21897	0.773868	0.539945	0	0	0
ENSELUT00000038330.1	0	0.87249	0.201009	0	1.01633	0.287808	0	0	0.176997	1.41245	12.7153
ENSELUT00000038331.1	3.77125	25.225	16.65	32.118	21.9395	16.4628	24.3937	5.90627	3.21249	44.6338	40.8531
ENSELUT00000038332.1	3.51513	0.353511	2.62567	10.2129	4.30409	3.46604	4.5234	3.83313	0.0723141	2.60455	0.355855
ENSELUT00000038333.1	0	0.368114	0	0	0	0	0	0	0	0.150724	0
ENSELUT00000038334.1	16.1114	13.2076	11.802	28.521	28.2615	13.2169	37.0447	4.37617	1.84072	16.1943	63.5608
ENSELUT00000038335.1	22.6982	48.28	38.3286	386.52	244.266	16.2884	166.642	218.075	1.02022	12.2402	632.796
ENSELUT00000038336.1	7.66469	2.83599	2.78789	6.60694	21.4585	6.82127	0.0353175	0	0.208544	0.158636	0.0484205
ENSELUT00000038337.1	1.08705	0.812607	0.0554849	4.95928	1.62643	5.64221	0.722944	0.175524	0.124402	0.112201	3.87249
ENSELUT00000038338.1	0.50216	1.59907	0.742985	0.532924	0.658816	0.536091	0.408854	0.321662	0.0635197	9.37927	3.60155
ENSELUT00000038339.1	0	0	0.00031408	0.301108	0	0.293351	0.160073	0	0	1.73366	0.827478
ENSELUT00000038340.1	11.8388	16.9098	23.9728	63.6907	18.5668	20.4181	13.8895	7.81152	2.1621	51.4308	43.2329
ENSELUT00000038341.1	3.80839	10.8213	2.58831	4.57889	4.75113	10.2605	3.91523	1.90653	1.29892	13.2051	14.331
ENSELUT00000038342.1	0	0	0	0.0620699	0	0	0	0	0	1.35393	0.855811
ENSELUT00000038343.1	6.50629	14.7277	15.0642	16.0031	4.79939	8.26846	3.67129	1.70822	0.311488	37.8148	11.6439
ENSELUT00000038344.1	0	0.408387	0	0	0.127901	0	0	0	0.468179	0	4.11142e-08
ENSELUT00000038345.1	1.82845	5.21045	2.68555	3.5642	2.23741	2.2835	4.05194	0.854148	0.142637	3.98248	4.85207
ENSELUT00000038346.1	2.81261	9.16514	0.0117002	3.65443e-08	2.61781	1.45989e-06	1.85706	5.16054e-07	0.0450147	0	6.94396
ENSELUT00000038347.1	30.4021	67.9646	11.9145	48.1271	35.9704	26.5187	9.16921	23.542	14.336	16.9887	13.0365
ENSELUT00000038348.1	4.7734	36.0655	12.0316	2.24541	5.55589	2.21229	0.925068	0.182407	0.323749	7.66818	6.8308
ENSELUT00000038349.1	11.6088	21.4343	8.44267	15.4835	13.2073	20.6476	11.8311	15.9468	3.78165	87.5872	15.4403
ENSELUT00000038350.1	13.0564	4.78375	6.6087	20.7086	7.8977	8.05888	9.18192	3.12914	0.575315	15.1742	7.84446
ENSELUT00000038351.1	15.9647	28.1481	21.519	19.2048	22.18	21.6687	24.172	14.5799	7.79653	42.4263	62.2537
ENSELUT00000038352.1	2.83605e-08	13.6507	0.278612	1.01772	0.457468	1.77397	3.12051	3.50458e-06	0.0832478	0.0630781	0
ENSELUT00000038353.1	0	9.27196e-09	0	1.29987e-07	1.84644e-09	0	2.92669e-09	1.23037e-05	3.69057e-07	4.65877e-07	2.14459e-05
ENSELUT00000038354.1	0.562337	2.18359	1.08033	0	0.83525	0.402977	0.379469	0.110964	0.318333	0	2.43155
ENSELUT00000038355.1	1.70285	6.36175	2.71292	0.877262	0.962782	1.27865	1.36276	0.0952964	0.488533	2.76631	12.5708
ENSELUT00000038356.1	15.5108	26.7027	8.39399	4.88735	2.92032	1.95692	3.0204	0.277113	0.0561564	0.170655	4.83811
ENSELUT00000038357.1	1.08988	8.77489	2.67797	0	0	1.94254	0	0	0	0	3.45617
ENSELUT00000038358.1	8.26562	10.5568	8.01436	9.06927	7.54415	9.95075	8.97189	1.85603	9.12138	9.49988	15.6662
ENSELUT00000038359.1	2.05654	0.985821	0.213861	3.41813	2.65	2.37503	3.53811	0.241013	0.731081	8.24449	8.38344
ENSELUT00000038360.1	0	0	0.775247	13.5706	0	0.20992	0	0	0	0.69978	0.277522
ENSELUT00000038361.1	7.63739	0.240287	7.51454	11.1755	0.621456	3.5057	4.00157	0.077917	4.09246	11.7403	13.0683
ENSELUT00000038362.1	6.41891	48.2003	8.22164	0	24.199	3.88442	0	0	1.18356	0	5.25849
ENSELUT00000038363.1	0.922508	0.352824	0.759407	2.48767	0.301556	15.8059	1.25997	2.46111	0	3.82231	0.812486
ENSELUT00000038364.1	3.87532	6.46035	6.31246	10.548	5.45093	5.50042	6.59454	2.06988	2.64072	20.9953	16.4384
ENSELUT00000038365.1	0	0	0.0912022	0	0	0	0.0394362	0	0	0	0.066597
ENSELUT00000038366.1	3.50103	2.51655	7.8791	8.28378	6.82429	4.68705	6.24838	3.02436	1.93025e-09	25.3223	5.36215
ENSELUT00000038367.1	0	0.43746	0.291493	0.360851	0.306399	0.086498	0.129199	0.0413962	0	0.68405	0.227275
ENSELUT00000038368.1	13.7426	23.4608	16.3598	1.22289	1.88405	0	1.32447	3.51019	0	3.9372	1.8239
ENSELUT00000038369.1	3.64595	0	12.9625	0.881997	75.1158	11.0237	1.7412	3.00229	0	26.0043	1.19212
ENSELUT00000038370.1	10.701	16.1492	11.7767	17.9401	13.9383	16.3492	21.5942	17.4953	2.39545	39.9574	24.3304
ENSELUT00000038371.1	6.8194	5.35368	2.22344	4.67973	11.9812	0	13.1545	2.98139	2.65306	28.1452	18.077
ENSELUT00000038372.1	13.1912	9.31664	4.58969	17.9829	12.0505	22.3232	24.4771	13.9586	0.863943	1.99891	16.855
ENSELUT00000038373.1	2.03725	2.5657	0.74909	8.03405	4.85192	6.07639	10.3541	0.915497	0.229892	9.14236	6.83254
ENSELUT00000038374.1	3.97565	5.38505	1.8966	1.98448	4.60718	3.37457	5.31665	0.228657	0	0.298866	5.59335
ENSELUT00000038375.1	0.297741	0.330806	1.38708	0.971739	5.11221	0.102633	0.33467	0.0532216	0.0287414	0	0.140046
ENSELUT00000038376.1	3.53444	10.6216	2.94868	4.20032	3.70367	4.5377	13.2945	5.83661	0	9.16311	4.27051
ENSELUT00000038377.1	92.5361	32.5246	441.783	101.543	122.748	48.6193	190.98	23.6727	82.9573	154.578	78.6543
ENSELUT00000038378.1	2.93489	0	0.500244	3.04695	7.29396	0	3.81357e-05	6.44491e-07	7.267e-06	3.7907e-06	6.65397e-06
ENSELUT00000038379.1	0	0.209981	0	0	0	0	0	0	0	0	0
ENSELUT00000038380.1	4.05393	5.15388	0.248626	2.44834	0.419527	2.06973	4.75266	0	0	0.22878	2.96516
ENSELUT00000038381.1	16.147	20.5435	53.0254	17.61	23.8492	15.6071	24.2134	4.8341	5.05508	43.6073	42.2452
ENSELUT00000038382.1	6.97672	6.24477	5.62707	6.73285	5.64383	23.6161	9.21064	5.11485	2.88574	5.11951	12.8685
ENSELUT00000038383.1	0	0	0	0	0	0	0	0	0	0.951894	1.3065
ENSELUT00000038384.1	3.32144	3.09209	0.15405	4.49909	5.24347	4.48995	3.06922	2.35027	1.39289	1.20276	4.65236
ENSELUT00000038385.1	0	0	0	0	0	0	0	0	0	0	4.9497
ENSELUT00000038386.1	0.261218	2.13753	5.23515	3.47935	0.283639	0.384287	0.867127	0.233413	0	1.29903	28.545
ENSELUT00000038387.1	1.25943	1.75825	2.26293	2.82971	2.87773	1.94393	3.8101	0.874254	0.597771	4.50153	8.34324
ENSELUT00000038388.1	1.18772	4.97047	0.280303	1.28316	0.0301335	0.523102	0	0	0	0	5.91629
ENSELUT00000038389.1	1.11503	1.5047	0.20151	0.328444	0.792693	0.570265	0.774339	4.5151	0.0686325	0.128589	0.963651
ENSELUT00000038390.1	5.84021	54.3895	17.6842	0.538118	0.180077	1.26688	0.152859	0.0402253	0	0.293015	1.71513
ENSELUT00000038391.1	0.176396	1.29215	1.10813	0.06732	0.197137	0.260252	5.07307e-05	0	0	0	0.155008
ENSELUT00000038392.1	12.5842	12.888	11.2505	25.7977	11.9107	20.7122	22.0418	3.84971	4.2069	59.1748	31.3379
ENSELUT00000038393.1	3.88385	3.46595	7.89193	1.32367	3.54323	42.9204	2.3534	0.630035	0.054281	0.723714	17.7785
ENSELUT00000038394.1	1.18197	3.25148	1.76252	0.356934	0.516745	0.984454	0.22448	0	0.191092	0.482277	0.782202
ENSELUT00000038395.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000038396.1	0	0	0	2.01279	0	0	0.105742	0	0	0	0
ENSELUT00000038397.1	0.93632	8.72424	2.55817	0.68116	1.07168	0.69457	0.259981	0.0813745	0	0.149391	1.29173
ENSELUT00000038398.1	12.8097	4.4766	10.1881	14.0459	46.0491	5.82046	10.3665	4.60693	0.62403	1.88475	14.8491
ENSELUT00000038399.1	2.40344	0.937506	0.989203	10.0468	2.09527	6.17778e-06	0	0	0	0.740282	2.75936
ENSELUT00000038400.1	2.08379	1.01219	10.9829	11.1167	2.5637	14.9675	9.63455	0.796001	0	7.14459	6.64089
ENSELUT00000038401.1	25.2171	40.9161	28.0515	25.0144	35.1125	40.9413	11.1091	4.08797	13.3387	53.7034	11.1319
ENSELUT00000038402.1	46.5452	15.385	20.5057	8.42486	28.734	12.6897	14.0694	9.72913	31.7946	26.2231	7.90252
ENSELUT00000038403.1	12.3136	18.6531	18.0135	21.5189	19.4595	13.3663	18.131	6.34534	11.0935	8.15751	29.9544
ENSELUT00000038404.1	26.3899	25.9635	27.5432	12.4903	81.7369	35.5068	11.1561	4.47205	5.51783	28.823	61.4287
ENSELUT00000038405.1	0	0	0.40466	0	0.236238	1.28542	0	0	0	0	0
ENSELUT00000038406.1	0.451619	1.4142e-08	0	0	0	0	0	0	0	0	1.50006e-08
ENSELUT00000038407.1	0	0	0.367915	0	0	0	0	0	0	0	0.641556
ENSELUT00000038408.1	2.45535	0.229697	21.4433	6.60505	5.46433	12.2502	13.1577	5.18991	1.36983	65.3791	38.719
ENSELUT00000038409.1	1.8426	7.11008	2.8151	0.39831	2.53917	1.48999	0.525936	0.13034	0.0483697	0.178357	1.42541
ENSELUT00000038410.1	36.2571	107.201	11.5453	4.16081	1.53453	2.91125	5.07161	0	0.273267	0.847468	6.00977
ENSELUT00000038411.1	0.383461	1.10064	0.280465	0.373809	0.334879	0.218235	0.211264	0	0.145205	0	3.09762
ENSELUT00000038412.1	3.87102	9.20769	11.4099	10.6194	9.21456	9.00534	3.70899	5.50872	1.64277	20.2249	10.23
