Ens.ID	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver	TPM.kidney
ENSGALG00000013060	0.540579	0.013113	28.061465	0.077923	2.594183	16.366633	0.710742	0.008094	0.739077
ENSGALG00000013061	11.539758	0.566983	7.726486	9.849771	6.416611	5.452401	6.89133	2.725212	4.109984
ENSGALG00000013063	50.898719	0.112711	2.568392	0.076794	1.428763	1.731053	1.168527	2.27036	1.323979
ENSGALG00000013064	27.02149	1.341634	10.652526	9.852648	14.815222	11.954125	26.058835	7.515243	10.061957
ENSGALG00000013067	82.058077	82.581676	136.271451	99.675445	164.16321	164.660498	203.425482	24.122627	113.292338
ENSGALG00000013069	12.288655	2.55181	33.327261	90.421733	7.160865	28.474619	15.497935	2.956938	5.059188
ENSGALG00000013070	268.902405	0.141952	0.370919	0	0.553193	1.346133	0.628409	0	1.621187
ENSGALG00000013071	12.878906	15.055156	11.890183	14.004424	603.80752	244.090787	212.384739	27.317058	28.601739
ENSGALG00000013072	1.706188	1.244752	2.396202	4.453635	13.155215	46.387301	14.723123	1.542524	1.946313
ENSGALG00000013073	5.018187	1.074014	4.365006	0.010923	32.285906	0.552256	0.930428	0.676215	11.540004
ENSGALG00000013074	0.264434	0	0	0	0	0	0	0	0.016282
ENSGALG00000013079	0.083966	0.004077	0.031129	0.218642	0.070138	0.017203	0.054868	0.012687	0.051366
ENSGALG00000013081	12.495017	0.466205	15.415424	0	1.141966	0.442811	1.677251	0.135635	0.467555
ENSGALG00000013083	70.472854	0.113074	0.276567	0.00869	0.638447	0.536456	0.843142	0.02594	0.354511
ENSGALG00000013084	208.838119	0.183132	0.320595	0	0.412344	1.447858	0.225587	0.029238	0.685678
ENSGALG00000013085	0.464202	0.001894	52.089634	0.058328	0.294484	0.375558	0.977719	0.006959	10.303346
ENSGALG00000013086	2.753466	0.078268	0.94217	0.464035	9.723503	9.501512	49.765912	1.840367	1.261531
ENSGALG00000013090	0.093439	0.134726	0.217234	1.07512	1.433625	0.275409	2.222383	1.362046	5.730754
ENSGALG00000013091	12.020013	1.671637	15.20135	11.978918	56.891189	28.162321	1.697747	16.69868	44.244385
ENSGALG00000013092	81.937944	10.88469	53.823321	30.867926	33.158501	34.472149	41.522269	18.263976	20.295045
ENSGALG00000013094	2.546055	0.036273	0.21793	0	2.771057	1.146193	2.018367	32.672389	12.88622
ENSGALG00000013095	5.632038	37.197011	7.041507	7.439819	14.573952	7.865928	8.853153	14.250823	36.735644
ENSGALG00000013097	0.19265	0	0.058055	0	0	0	0	0.373676	0.227871
ENSGALG00000013098	117.140921	27.328252	122.079768	14.552316	295.279867	71.243648	53.233464	420.944673	273.074116
ENSGALG00000013100	21.537858	1.349036	6.218346	24.915286	11.275746	12.181924	18.061966	11.408844	19.446763
ENSGALG00000013101	0.095359	0.123031	0.045857	0.039353	0.227833	1.192332	0.398141	0.332862	0.165347
ENSGALG00000013102	10.318982	0.615601	8.108843	4.22392	12.50408	14.119461	9.156553	13.158169	32.99106
ENSGALG00000013105	8.554592	0.09616	0.127849	0	0	0.115806	0.112111	0.06986	0.08136
ENSGALG00000013107	12.439734	17.366087	41.994639	57.257406	61.575158	41.266783	39.574369	59.446597	36.024758
ENSGALG00000013110	7.734583	0.02589	0.379054	0	0.092849	0.097296	0.235271	0.370947	0.188744
ENSGALG00000013112	3.405478	1.480698	4.126664	0.705975	8.800541	24.152277	24.649294	2.169879	6.289841
ENSGALG00000013117	0.220516	0.057336	0.755851	0.259004	2.099814	3.923572	2.046224	0.300603	1.010369
ENSGALG00000013123	576.446522	0.89672	0.077607	0	1.573957	3.977542	0.807203	0.015755	2.797699
ENSGALG00000013124	1.639105	11.206231	2.9792	7.886041	5.956654	2.85562	2.638337	0.20444	2.792068
ENSGALG00000013125	363.72276	0.72207	0.064743	0	0.723751	1.814464	0.322998	0.018421	1.096033
ENSGALG00000013129	26.660457	1.314821	19.489651	6.347674	9.266676	16.573124	17.961399	4.707258	7.881399
ENSGALG00000013131	21.851252	4.969099	13.918888	18.278417	18.46874	11.669018	24.122782	6.328488	10.737324
ENSGALG00000013133	59.665854	19.589119	36.312275	11.450714	43.398922	43.66441	43.034633	21.737515	24.259733
ENSGALG00000013134	16.03594	0.469506	11.792084	8.809482	14.364069	7.05408	6.283208	3.019817	7.53565
ENSGALG00000013135	12.378488	1.808863	39.057404	20.323705	75.997171	45.727667	88.900967	27.858256	19.297035
ENSGALG00000013136	34.517301	1.38393	21.551581	12.686429	12.548506	13.938971	20.174001	7.494576	7.772219
ENSGALG00000013137	30.094337	0.688583	20.81208	8.251484	13.474376	12.137123	19.06422	10.839823	9.685212
ENSGALG00000013138	6.241856	0.730296	4.930995	9.80205	5.587242	7.704777	6.796123	1.315506	4.757017
ENSGALG00000013143	1.415266	1.221908	2.971664	0.178581	8.498548	8.294868	7.904908	0.368656	1.606158
ENSGALG00000013145	2.285823	10.689778	26.890401	0	11.397168	2.120808	1.610247	6.603817	4.624937
ENSGALG00000013146	2.917543	0.206218	8.5764	3.130099	11.795311	15.079206	16.889337	5.899794	16.799066
ENSGALG00000013149	0.674723	0.298395	0.59769	3.665061	2.934553	1.052245	1.884356	8.514571	6.966877
ENSGALG00000013154	0.079056	0.016786	0.065892	0	0.02648	0.062887	0.009247	0	0
ENSGALG00000013155	17.232025	18.40083	30.650858	4.844811	0.998447	1.162577	13.109933	2.511377	0.32485
ENSGALG00000013156	31.304768	7.669363	26.593166	16.067954	23.792639	32.570245	68.283727	10.139981	11.715161
ENSGALG00000013157	17.463236	2.562949	9.468394	12.757027	11.815536	11.098133	13.497909	3.628737	5.493955
ENSGALG00000013160	89.424074	9.102757	69.085938	23.702393	54.675483	54.062712	49.444946	18.747607	34.298229
ENSGALG00000013164	0.675343	0.00456	8.857249	0	0	0	0.010374	211.671119	20.310169
ENSGALG00000013165	56.513358	63.056252	83.245617	144.329995	48.95236	28.670982	36.208581	169.255121	70.464518
ENSGALG00000013167	176.540321	135.380076	151.575787	237.986982	119.64621	83.440916	116.634338	101.770587	192.780517
ENSGALG00000013168	0.0394	0.033378	0.05629	0	10.901012	0	0	0.015453	0.047575
ENSGALG00000013169	0.520148	0	0.0426	0	0	0	0	0	0
ENSGALG00000013170	1.008441	0.011015	9.16821	0	0.139623	0.324443	0.173287	0.098993	0.20095
ENSGALG00000013171	23.124926	6.278706	39.095238	25.272011	18.835036	21.66227	26.417294	10.789827	26.592458
ENSGALG00000013173	10.327473	0.879868	3.985906	3.62008	7.378661	3.664633	4.986174	3.190998	4.038542
ENSGALG00000013174	10.831659	0.733182	7.981397	3.260005	11.135942	10.660772	13.631696	2.977811	5.285851
ENSGALG00000013177	3.985918	3.43501	4.304303	8.350709	3.332948	4.942406	30.265026	2.877562	69.66394
ENSGALG00000013180	0.371436	0.008455	0.085718	0	0.441906	0.069406	0.06096	0.003941	37.207856
ENSGALG00000013182	6.335883	5.55427	27.403656	40.000135	18.273407	10.158028	11.708586	2.157689	3.341213
ENSGALG00000013183	6.065444	0.015563	0.556424	0	3.043472	0.452434	0.505842	0.041913	5.245896
ENSGALG00000013185	287.538582	9.074872	73.973379	2.890175	8.892273	16.442549	25.305713	3.542739	6.665428
ENSGALG00000013187	12.483668	1.73497	22.396077	18.367075	24.040106	22.681315	18.800088	12.161233	24.903153
ENSGALG00000013188	14.029254	23.50461	42.775494	12.201736	27.983421	47.189619	70.226473	15.946833	17.257359
ENSGALG00000013189	68.999681	0.749085	5.770336	0.886328	6.671364	27.479637	23.165627	2.839275	1.828829
ENSGALG00000013191	343.144505	733.137311	163.046416	353.446772	109.727094	84.935158	82.491209	124.953469	124.498576
ENSGALG00000013193	0.005102	0.002116	0.360207	0.927989	0.004351	2.090288	0.004739	0	5.998446
ENSGALG00000013194	0.17905	0.40741	1.129423	0.047099	0.013447	0.714087	0.014945	0.005998	9.9995
ENSGALG00000013196	4.921516	0.313119	9.816998	1.907833	2.947219	3.332256	2.691583	0.852248	8.016612
ENSGALG00000013197	0.889516	0.948991	4.764772	2.136545	57.761649	21.317318	3.855668	3.442371	4.336364
ENSGALG00000013200	1.208049	0.160602	63.425078	0.174117	0.091219	0.085522	0.155714	0.20891	0.451376
ENSGALG00000013203	8.015474	0.400081	3.822152	1.244382	2.188997	1.942343	3.242538	0.705439	2.50398
ENSGALG00000013204	12.282929	0.186303	16.11448	3.160924	1.099266	6.047186	3.511498	2.636358	1.207672
ENSGALG00000013205	21.718595	0.461343	28.300509	1.585651	10.429123	11.647152	20.130677	2.036859	76.214014
ENSGALG00000013207	30.182212	0.990101	39.567056	2.044097	4.985817	6.970213	42.786886	0.885161	85.012559
ENSGALG00000013208	14.928492	0.032541	0.134263	0.016032	3.156669	0.976751	2.45512	0.086993	0.169923
ENSGALG00000013209	24.166554	0.18292	22.349829	4.766632	4.472097	7.100904	17.027408	0.704846	2.789219
ENSGALG00000013210	22.841366	1.062916	20.971015	7.071374	12.488628	11.652747	15.832348	4.111537	6.284193
ENSGALG00000013211	9.455531	0.13505	19.856741	0	2.436489	2.202198	13.707365	0.725264	0.516074
ENSGALG00000013212	0.541943	0.012514	54.687055	2.189318	3.735897	0.094095	0.636997	0	0.018352
ENSGALG00000013218	0.663599	0.663211	5.208704	1.87944	10.089862	14.631151	37.219886	10.388729	1.673033
ENSGALG00000013221	3.691467	0	0.022084	0	0.013751	0.082883	0.161658	0.018361	0.051176
ENSGALG00000013223	0.075063	11.443701	0.046965	0	0.176865	0.312114	0.371759	0	0.8259
ENSGALG00000013224	7.20656	1.692014	11.61107	33.804021	12.863584	21.049519	21.4504	5.874878	13.073786
ENSGALG00000013225	5.718445	1.7854	101.841025	0	2.147221	0.842363	9.283422	0.072123	0.541213
ENSGALG00000013226	1.028709	0	0.138613	0	0.164726	0	0.053809	0.022513	0.054528
ENSGALG00000013227	22.973243	2.725292	27.414783	15.572439	25.72788	30.765111	25.228815	8.435047	22.614746
ENSGALG00000013229	2.851571	0.911947	7.225297	1.908295	14.8718	4.872914	7.804314	3.335114	4.198632
ENSGALG00000013232	2.649186	3.130662	6.810156	0.448925	23.871483	25.475696	31.49403	6.412017	3.338456
ENSGALG00000013233	29.713041	3.366084	7.56722	2.979429	48.225551	44.216984	16.413036	15.244697	16.678774
ENSGALG00000013234	1.50506	0.33955	5.421598	0	3.734946	2.600158	4.78666	0.461859	0.707718
ENSGALG00000013235	34.262892	6.925487	84.746661	33.520305	30.454646	33.335803	30.720981	6.167143	111.52792
ENSGALG00000013237	0.249038	0.463455	38.023488	0.029763	0.432625	0.36544	0.718933	0.139337	0.100454
ENSGALG00000013239	0.758485	14.68622	7.255034	0.746475	0.824226	9.127593	16.367531	0.575941	5.436719
ENSGALG00000013242	49.606823	67.955961	39.249787	71.798936	99.929234	76.584027	84.565225	117.17545	60.275568
ENSGALG00000013243	27.831943	6.886567	27.207859	12.012919	23.15639	31.173539	38.230618	14.306258	13.28171
ENSGALG00000013244	9.745563	1.360861	2.10089	56.55897	6.340739	2.937684	24.890553	1.144576	3.677454
ENSGALG00000013245	25.137588	27.059566	19.254711	17.544043	36.262887	17.866245	98.304859	13.993012	40.616116
ENSGALG00000013247	56.093675	0.160617	1.186714	0.052453	0.766459	1.867981	0.705439	0.037648	0.61396
ENSGALG00000013253	0.323914	0.633984	0.21156	0.41814	16.457594	1.697513	13.175855	1.614722	2.378761
ENSGALG00000013254	3.462509	7.723301	9.411184	1.737378	8.272537	15.825978	17.631918	3.711358	6.109928
ENSGALG00000013255	14.257728	40.144551	19.02789	28.993943	43.224039	62.966413	39.585052	9.61135	8.811429
ENSGALG00000013256	91.221717	2.749519	39.474694	24.402366	37.377467	45.643657	29.526237	8.844735	25.271935
ENSGALG00000013257	2002.562566	1110.203609	742.072869	82.688828	202.054247	154.324485	270.181454	179.221642	447.092341
ENSGALG00000013261	42.811056	12.096056	43.818003	18.768641	37.126447	45.258838	38.845084	29.0572	14.466716
ENSGALG00000013265	6.18923	0.016564	0.132113	0	4.406057	0.09063	0.062456	51.921375	1.530464
ENSGALG00000013268	3.653496	0.004597	2.123623	0.0249	0.396134	1.10326	0.015659	0.001071	0.114966
ENSGALG00000013270	0.615511	0.335183	11.982766	0	3.983653	1.087161	0	4.872922	0.099735
ENSGALG00000013271	1.79917	0.597561	10.665192	0.046252	8.475142	15.338605	13.886062	7.009171	4.180665
ENSGALG00000013272	1.876886	0.185234	25.758562	0.312922	8.385502	1.251238	2.116144	1.217353	3.328971
ENSGALG00000013273	0.736296	0	0.097396	0	0	0	0	0	0
ENSGALG00000013280	0.15055	0	0	0	0	0.030003	0.054705	0.022026	0
ENSGALG00000013281	203.946764	0.32201	4.705118	0	0.316825	2.732066	0.281518	0.032103	1.033337
ENSGALG00000013286	36.946912	7.295846	26.53221	6.645369	24.689074	48.924269	47.695968	11.549572	11.280588
ENSGALG00000013287	150.705991	0.292812	0.217973	0.263777	0.303365	1.092461	0.167865	0.098856	0.699374
ENSGALG00000013293	10.611352	0.016011	1.46226	0	0.097054	0.155152	0.082103	0.028821	0.044355
ENSGALG00000013294	0.974	0	1.538182	0	0	0.042649	0.294784	0.010492	0.024751
ENSGALG00000013295	203.15827	11.7326	37.903692	33.094009	54.989739	107.47416	117.145566	38.163791	31.317518
ENSGALG00000013297	8.186734	17.011153	6.217238	83.007829	9.364015	4.449536	4.593892	130.522732	112.765033
ENSGALG00000013298	14.129301	4.640917	10.942089	2.460418	10.648525	19.689235	21.192768	9.806943	6.010388
ENSGALG00000013302	4.62124	0.249489	99.772964	0.831191	16.974795	1.775699	5.58255	0.10808	2.758143
ENSGALG00000013303	9.498813	3.748776	172.87908	25.835556	10.535157	9.977816	24.964787	15.798301	7.017705
ENSGALG00000013304	0.603135	0	0.144452	0	0.012906	0.0612	0.156644	0	52.423829
ENSGALG00000013305	1.703002	0.150684	1.488451	12.073495	1.341909	0.828083	3.345185	0.327555	0.224855
ENSGALG00000013306	171.609819	1.132154	40.450193	3.777669	10.221983	20.357569	8.491905	4.040445	34.541931
ENSGALG00000013310	141.184946	4.237644	35.56525	15.37421	17.506537	27.603609	28.103585	6.065069	15.772403
ENSGALG00000013311	5.088764	0.011525	1.725955	0	0.306504	0.995249	2.377158	0.026858	0.02111
ENSGALG00000013312	0	0.000943	0	0.285976	0	0	0.002122	0	0.001399
ENSGALG00000013313	362.01667	52.433128	135.490019	197.749651	161.207483	206.793024	180.594276	159.727399	145.595595
ENSGALG00000013318	0.222413	0.074753	0.097776	0	0.460491	1.398409	4.419678	0.30636	0.183118
ENSGALG00000013327	0.625325	1.024378	0.15881	2.395473	3.374824	6.699819	19.451753	1.176923	0.765945
ENSGALG00000013334	1.058686	0.184575	0.647479	0	1.108079	3.098097	4.245885	3.660769	0.4009
ENSGALG00000013341	14.586642	11.437112	125.633339	3.541257	11.478352	14.463194	13.937771	40.435105	11.400551
ENSGALG00000013342	0.540202	0	0.845438	0	0.033315	0.037857	0.149782	0	0
ENSGALG00000013343	0.226101	20.430522	0.170299	41.414487	0	0.085662	0.01311	0	0
ENSGALG00000013346	0.034373	0	0	0	0	0.101376	0	0	0
ENSGALG00000013348	25.730702	5.480374	6.708618	9.441948	8.758089	19.314529	16.338799	7.353605	4.768269
ENSGALG00000013350	5.131079	3.020009	5.044579	0.560383	34.530024	17.202694	19.499181	43.58944	18.137829
ENSGALG00000013352	60.438682	12.987629	39.392666	12.439439	47.860667	86.968442	67.477004	36.707817	25.634472
ENSGALG00000013354	188.767858	7.208416	31.124914	42.379807	17.855985	26.934727	37.292854	11.019735	13.599974
ENSGALG00000013355	2.284094	0.400672	7.58252	0.061434	1.971675	1.901306	2.08759	0.526317	0.644652
ENSGALG00000013356	1.257135	0.681036	1.391528	1.294593	21.954969	14.541387	61.223762	14.603462	2.185613
ENSGALG00000013357	4.694291	1.795296	14.533134	47.275104	8.375333	46.322924	4.895392	0.938839	1.479361
ENSGALG00000013359	32.41126	5.475494	21.908751	14.857007	23.075139	34.305211	37.152895	11.772318	15.769112
ENSGALG00000013362	0.718499	0.308692	10.638957	1.213903	1.07607	0.480778	1.58845	0.136135	0.107107
ENSGALG00000013363	8.191926	0.450426	387.61458	0	4.99433	17.205741	8.702535	7.870022	1.612481
ENSGALG00000013365	117.005809	20.367299	90.270284	14.586951	48.389775	54.383781	103.285046	23.682744	26.887139
ENSGALG00000013366	17.940788	4.498835	27.006057	29.297533	26.463764	32.508343	54.348466	12.772849	21.967208
ENSGALG00000013369	57.729732	3.693346	28.356176	27.974031	37.686089	38.918645	40.44396	26.14095	26.106035
ENSGALG00000013370	5.555757	4.63213	12.311959	2.81027	14.070217	20.587897	13.35299	3.089625	8.148706
ENSGALG00000013371	6.210648	0.29159	0.170168	0.682189	1.560727	11.94683	25.585217	1.134603	0.274574
ENSGALG00000013372	0.82918	0.300251	0.566886	0.172284	54.243272	31.384332	161.805686	21.42268	6.164377
ENSGALG00000013376	0.71099	0.029666	6.962661	0	2.945077	61.250638	0.632033	38.007969	83.066449
ENSGALG00000013377	1.791659	0.301083	8.478099	3.4958	5.722988	10.659679	7.992318	3.091731	7.587413
ENSGALG00000013378	2.5795	6.251217	0.75962	0.699608	78.830454	99.751896	70.188041	10.87451	0.937682
ENSGALG00000013382	6.262374	5.906011	15.089293	15.87398	39.758188	27.270996	40.225075	22.864513	31.117761
ENSGALG00000013383	18.891266	16.635653	35.878903	13.132663	24.930071	22.617118	30.549269	19.490323	16.242291
ENSGALG00000013384	24.478872	0.669592	2.087694	0.057024	6.932084	4.468427	8.630429	1.995205	2.640599
ENSGALG00000013395	132.487195	3.978435	35.93237	2.840003	9.699	13.588825	10.15789	5.28185	13.861187
ENSGALG00000013397	59.473143	5.735143	45.102416	25.927893	34.265973	40.971986	30.966052	15.036572	15.048677
ENSGALG00000013399	7.746292	0.114679	5.200879	0.605835	0.542833	12.769012	0.27864	2.515429	20.568205
ENSGALG00000013400	36.973986	11.739726	75.55812	22.991173	44.255534	60.58986	55.101198	13.580522	27.273071
ENSGALG00000013402	3.620239	0.003753	0.03401	0	2.264175	0.215122	0.017168	0.020836	0.151836
ENSGALG00000013403	20.160521	0.295612	8.485049	7.205427	2.76778	3.040871	3.485208	0.145721	0.675433
ENSGALG00000013404	116.448954	0.550159	2.95755	0	0.246691	4.03066	0.868592	0.161958	0.796766
ENSGALG00000013406	2.587673	1.732464	8.003304	0.59384	13.653128	61.172333	13.78271	3.350173	4.882358
ENSGALG00000013408	71.713724	4.869298	23.927855	20.497115	27.001616	36.85864	34.126987	10.16029	17.24966
ENSGALG00000013409	3.070163	0.598645	5.846761	0.767652	4.281924	5.953374	27.669673	4.303697	0.618947
ENSGALG00000013410	19.273258	10.264085	66.960321	47.419041	50.117977	50.982602	47.820784	15.184637	29.979975
ENSGALG00000013411	48.01694	7.740066	17.315588	3.422429	24.860176	27.390801	35.873043	14.094373	9.930077
ENSGALG00000013414	5.646389	10.682498	2.440138	3294.62532	144.983071	17.189072	1.265059	0.389577	0.862279
ENSGALG00000013417	6.79037	2.157481	3.057224	0.497455	71.74964	36.335114	14.952715	18.221124	17.137803
ENSGALG00000013419	4.495381	1.482921	11.754954	2.018488	7.211112	8.187772	9.091784	3.631205	4.019321
ENSGALG00000013420	20.091272	0.158925	1.973277	0	9.62438	3.052723	7.243639	0.393268	0.572677
ENSGALG00000013422	10.74644	0.310059	0.076993	0	3.087866	0.406452	1.238663	0.111441	0.073899
ENSGALG00000013423	257.283587	12.697014	14.954834	25.551975	26.423368	32.204869	39.552081	11.623485	13.756842
ENSGALG00000013424	8.136984	0.691235	8.805215	9.882547	9.095409	12.338617	11.438798	3.999179	5.93745
ENSGALG00000013427	8.710107	45.874413	44.462538	4.118256	6.539133	9.732908	13.367045	10.105051	40.166481
ENSGALG00000013430	10.317357	0.804404	13.050733	5.505581	8.409434	11.96428	16.073003	1.498577	4.789416
ENSGALG00000013431	6.182796	0.013544	0.027994	0	0.157887	0.113831	2.697337	0.036122	0.059805
ENSGALG00000013433	110.380291	10.113035	20.090134	13.568991	46.497938	46.23157	56.823518	25.450754	30.711906
ENSGALG00000013436	6.783853	2.264862	9.38447	2.693393	20.682621	11.040478	17.033921	4.857707	3.325694
ENSGALG00000013437	3.436703	0.352295	1.169555	0.603931	1.557973	0.693526	1.571836	0.783437	1.095278
ENSGALG00000013438	71.778261	2.953103	17.913187	9.23248	15.398372	15.109822	23.736268	5.045149	8.249351
ENSGALG00000013439	25.324592	7.298514	18.480438	10.142581	28.475854	35.698309	40.072032	15.756433	17.762072
ENSGALG00000013441	16.72755	0.490583	1.754803	0.567881	2.243687	4.763895	4.985096	1.546552	2.716752
ENSGALG00000013442	0.927286	0.030902	0.95334	0	0.773828	0.279163	2.020209	0.081012	0.027195
ENSGALG00000013448	7.504316	2.796262	12.671469	6.170804	27.469152	44.447183	20.21983	3.013669	10.974469
ENSGALG00000013452	82.649528	7.936363	38.555794	69.824005	85.960875	55.136949	69.691806	43.243923	44.540193
ENSGALG00000013454	0.196668	1.67821	0	0	0.442112	1.318286	0.440218	0.031654	0.113126
ENSGALG00000013455	0.983371	1.357822	0.003615	0.798671	2.65872	11.500187	20.886987	1.368221	9.24287
ENSGALG00000013457	17.048619	3.499723	30.810732	5.191229	25.82041	11.847949	54.919924	3.427253	3.303023
ENSGALG00000013461	101.037249	1.755315	45.667149	5.173189	16.247546	17.602982	23.443804	8.250145	7.888108
ENSGALG00000013462	12.196183	2.907832	10.030904	9.532605	17.145185	20.520933	18.432671	8.528691	13.393456
ENSGALG00000013464	67.400457	9.963262	130.065789	39.372379	94.858616	128.690105	147.62191	64.614138	73.683895
